sample_id,aum
2755,4.3668611873279914
2428,4.361568773876537
2007,4.359375858848745
2501,4.355398019877347
1109,4.3546637079932475
3243,4.34996058290655
2000,4.345716987956654
1455,4.343279155817899
1608,4.342628247629513
2987,4.334954776547172
1937,4.334667847373269
522,4.332657407901504
7318,4.331348444115032
1838,4.329731297492981
5147,4.321122102303939
122,4.321026203849099
2717,4.314838374744762
1383,4.307619599862532
1223,4.3048878420482986
1515,4.303440195863897
2438,4.300073816559531
2228,4.299454926360737
7253,4.294354150512001
4896,4.292957582257011
1500,4.289006447792053
2635,4.286324326558547
2211,4.284502020749179
1892,4.284273907271299
2267,4.276943368803371
2786,4.27563037222082
5135,4.272398441488092
1521,4.2685310266234655
2084,4.267646593397314
3135,4.267242262580178
1339,4.265374946052378
1864,4.257887536829168
2387,4.253281083973971
1353,4.252510475028645
6229,4.252350317348133
1811,4.2410682071339
1940,4.238047008080916
4984,4.236371911655773
3595,4.232841209931807
3994,4.232328955693679
1255,4.231809152256359
1361,4.230909395217895
2323,4.23041875145652
2384,4.228766122731296
4122,4.22673125483773
2911,4.223550833355297
1209,4.222921705245971
7732,4.221372602202676
1105,4.217212936011228
3107,4.2131775747645985
3841,4.210918309471824
674,4.205209429697557
2444,4.2040263381871315
3259,4.2023000500418926
1664,4.197920777580955
1691,4.190716136585582
1399,4.187060594558716
2115,4.182837110215967
1899,4.180380127646706
2112,4.179185097325932
4654,4.1786112292246385
1154,4.178501022674821
1167,4.178481716459448
3341,4.1754422252828425
584,4.172734049775384
1991,4.17244065024636
2177,4.172095512801951
3144,4.164595768668435
3423,4.162960053573955
918,4.158398378437216
2425,4.156215370785106
1295,4.1501198719848285
1234,4.1443344297734175
2533,4.142884683609009
136,4.139731111580676
1026,4.138949853181839
1125,4.13141243132678
1176,4.127545201507481
6573,4.127245131405917
1672,4.122151654416864
1041,4.1221151525324045
1783,4.117629007317803
679,4.114735073663971
2910,4.111456632614136
1994,4.1076412043788215
3745,4.090472274476832
1517,4.074781992218711
2422,4.074101801893928
2681,4.070707745985551
3517,4.070367355780168
3327,4.062760695544156
1982,4.061777684905312
2317,4.060445302182978
2101,4.057762477614663
4602,4.055883095481179
2367,4.0510776281356815
1571,4.0463541502302345
2118,4.042844947359779
1620,4.039444757591594
2136,4.037639381668784
1308,4.0355785586617205
3693,4.033453155647624
1879,4.024288389899514
2325,4.023124539310282
1727,4.022840738296509
1118,4.019835142926737
1594,4.01951776417819
2278,4.018900151686235
3247,4.016041448983279
973,4.010831278020685
1630,4.000677632201802
1921,3.999352443218231
3959,3.9949472990902986
2614,3.9944429636001586
3140,3.99417884349823
2208,3.9915083625099874
4135,3.9910362460396507
2595,3.9877128812399776
3167,3.9877054192803123
1417,3.984947704185139
5581,3.982310683077032
1045,3.9812927787954155
1719,3.9802966204556554
1959,3.9794362133199517
2180,3.979009764844721
885,3.9772175349972465
6240,3.968013793771917
1471,3.9621635296128015
1621,3.960301126133312
1203,3.9591901724988765
3750,3.9582153450359
636,3.9563210912726143
6845,3.9552040880376644
2518,3.95339085188779
1795,3.953213042562658
1199,3.9499663656408135
3182,3.949951372363351
2001,3.948085899786516
2949,3.946465669978749
1137,3.9444718079133465
1918,3.9441949367523192
2006,3.9402486129240555
2202,3.938769793510437
1239,3.9377953212369574
2606,3.9365775346755982
1763,3.9314824136820707
1654,3.930606482245705
899,3.9283849385651677
1794,3.9282841487364335
1266,3.9233068937605076
3898,3.9156494292345916
3654,3.9133575439453123
2182,3.9132498838684775
1273,3.9120952278375625
4138,3.908079341324893
1760,3.9078338341279464
1520,3.907325116070834
1646,3.902884361960671
1949,3.896433617851951
945,3.8956535016948526
1529,3.892877848581834
2189,3.8920182943344117
3347,3.890435546094721
1003,3.8853761022741145
2820,3.8810306137258355
89,3.8809262041341173
2714,3.8782148111950265
1821,3.871414706923745
803,3.8700209254568274
1729,3.868321592157537
1547,3.8674287405881014
3221,3.8668274408037013
1687,3.864616247740659
42,3.8644487412138417
1968,3.8638469110835683
1730,3.863445260443471
2968,3.86257006092505
2210,3.861948589845137
289,3.8603724770925263
1040,3.8577098193493757
1111,3.8567821069197223
2284,3.8545528390190817
2630,3.8520870555530893
1050,3.8516055470163173
1336,3.8514298363165422
1179,3.845469041304155
1800,3.8431255427273836
149,3.8399898566982964
5801,3.8396334247155623
1803,3.8393487670204856
2492,3.8381995504552666
2701,3.8348001653497867
1568,3.830941519953988
3109,3.830688470060175
2624,3.8275437485088
3277,3.8257508277893066
1222,3.820537745952606
4381,3.8177441813729027
526,3.8169530207460576
1881,3.8154760165648027
4314,3.7945308728651566
896,3.7914723247289657
797,3.791159453717145
2190,3.7909582197666167
1683,3.790137219429016
736,3.789724087986079
1623,3.7876942027698863
3947,3.785937710241838
146,3.782568214427341
1814,3.782517804882743
1537,3.7824823119423607
3028,3.782260563698682
921,3.7811130892146716
2716,3.7781555620106784
481,3.774088448015126
1472,3.773106758702885
1867,3.7722903620113026
1933,3.7644276835701684
1844,3.762949712709947
1253,3.762562038952654
1680,3.758192548426715
2473,3.757657801021229
1182,3.756095455180515
1486,3.7550069212913515
3977,3.752545166015625
2872,3.7512846513227984
3234,3.751003373752941
1977,3.750605600530451
1369,3.7494885141199283
2707,3.7479617086323826
4121,3.7472409454259004
1248,3.746103799343109
1402,3.7443939433856444
3272,3.743113218654286
1188,3.739917773550207
1822,3.73581890409643
1871,3.733744342489676
1666,3.733537058396773
1754,3.731553304195404
2117,3.7311923438852483
2557,3.7309154797684063
1458,3.7308681124990635
1619,3.7292688911611385
1017,3.7264348837462338
1725,3.7255298002199693
1773,3.7250744090838865
1443,3.7240486085414886
1298,3.7234511619264428
2663,3.723239621249112
3345,3.722820520401001
5498,3.7217508727853947
1588,3.7183048248291017
650,3.716500535607338
7311,3.711519397388805
1294,3.7102877031673085
3077,3.7088347174904563
201,3.7079764585603368
1565,3.706789767877622
1096,3.703945336558602
2167,3.703543818267909
6294,3.7001026608727194
1110,3.6980272921648893
521,3.6975670819932764
3940,3.6963178808038886
1242,3.696029181372036
2389,3.69575811624527
1965,3.693934683366255
998,3.692034498128024
1414,3.691609228741039
1387,3.690721535682678
766,3.6905075978149067
2031,3.687625723535364
1136,3.6856875760988754
1889,3.685678086497567
2579,3.681166368181055
3175,3.68114548813213
57,3.676414314725182
1490,3.6741227453405205
2363,3.673071157390421
1318,3.671253883296793
5082,3.669678983363238
3787,3.6654079643162816
1362,3.664647381955927
711,3.66375267830762
2793,3.66359365419908
1936,3.663116307692094
982,3.663048179583116
6731,3.66288419528441
1006,3.661145936900919
983,3.6606087056073275
920,3.6603486440398476
6632,3.657982821898027
1905,3.6537069645794955
716,3.6535918113860215
2479,3.650054435296492
1042,3.648683937029405
1373,3.6465467962351714
1919,3.6448428468270735
2081,3.642355106093667
2041,3.6417247663844714
1271,3.6380968814546413
128,3.6368472922932016
1228,3.63608876358379
1601,3.6352608214725146
2495,3.634905366464095
1527,3.6347741430455986
1184,3.634011405164545
2674,3.633447417345914
2214,3.632208217274059
3216,3.6312232786958867
3352,3.6306538007476115
2643,3.6304407119750977
2014,3.6264726465398613
1396,3.6259277002377943
2374,3.6244274507869374
2107,3.6243100331588223
1243,3.622225873036818
1758,3.621670347994024
1193,3.6208843195980247
3714,3.6205788802016867
264,3.617556484991854
1126,3.6165433217178693
638,3.61526479287581
852,3.6148590778762646
3385,3.612228884480216
682,3.611684703962369
3114,3.60995802229101
9262,3.6094870816577567
1984,3.60643715208227
883,3.6022472713481295
2585,3.597908050363714
2508,3.596778472987088
2303,3.5964504892175846
2451,3.5963322379372338
1419,3.5893150156194515
4077,3.5879288527098567
1939,3.5864852450110694
4003,3.586324335228313
2806,3.5839571551843123
2915,3.5812608258290726
3338,3.577091712843288
1488,3.5762841230089015
4424,3.575608883120797
989,3.575311632048
2226,3.57379487211054
2540,3.571223321827975
74,3.571026587689465
2165,3.569763829491355
1092,3.5682035093957727
4285,3.5670692628080194
4409,3.5668466557155956
3231,3.5611783710393037
1058,3.561081500486894
840,3.560073971748352
1380,3.560024215958335
31,3.5576890037818387
2543,3.5569420684467663
966,3.55603286949071
2314,3.5547921993515708
4188,3.5547377217899667
561,3.5540967903353953
2921,3.553410303592682
1718,3.549978413365104
3384,3.5493312326344575
1152,3.5487819774584337
1314,3.5470509404485875
1043,3.5438797441395846
1578,3.542444915121252
1155,3.5414938048882916
251,3.5401981708678334
1204,3.5386047623374246
2289,3.537227082794363
1476,3.5363825391639363
2616,3.5313028292222457
2861,3.5303000471808694
2586,3.527478602799502
3424,3.526091791824861
2258,3.525485630468889
7464,3.5241015380079097
1632,3.5230604290962217
1384,3.5209115434776654
2217,3.520574064688249
808,3.515014030987566
215,3.5146657553586094
2469,3.506764437935569
3302,3.506248104572296
1289,3.5053315260193565
1049,3.5050651089711624
145,3.5045372541655193
6876,3.504371148889715
3902,3.5037412572990765
6263,3.5035548524423077
1739,3.5008048848672346
3503,3.4999408180063423
4542,3.499265503883362
4290,3.4969116167588665
1852,3.4961976939981634
4208,3.4953730203888633
1598,3.495115299658342
3753,3.492775076085871
34,3.491024107282812
884,3.4909738345579666
1171,3.4894919460470026
1482,3.48936774188822
5967,3.4874108986421066
996,3.484065410223874
2382,3.4808275764638728
1183,3.4792769543149253
746,3.479204632748257
1146,3.478777993267233
1798,3.477614129673351
5245,3.4771849410100417
612,3.4753661182793705
2972,3.475200484015725
1839,3.474950184063478
1511,3.471147258173336
633,3.4694754711606284
927,3.4664441390471024
2996,3.4658640428022904
7602,3.463134427504106
1078,3.460157319090583
1645,3.453330560164018
2186,3.45222424918955
2552,3.452176016027277
1957,3.4479365560141475
2060,3.4411184744401413
3321,3.4410028067502108
2344,3.439142836223949
1257,3.438609745285728
3534,3.4379390407692303
952,3.4379022679545663
3766,3.4350484945557334
1300,3.429756509174
2388,3.428590039773421
1292,3.4284124612808227
1744,3.428187441825867
3572,3.4247998573563314
1927,3.4246483726934955
2133,3.4244786696000533
1618,3.4241308754140682
1519,3.4238574082201176
703,3.4216543077067896
1911,3.420920971848748
5637,3.4183174989440226
2814,3.4155995303934272
2503,3.414721272208474
346,3.410399368134412
2621,3.4101864459839732
1497,3.4098023522983896
1427,3.4095337629318236
2221,3.406933639266274
2075,3.4043258146806195
2046,3.404018614508889
1355,3.403944786570289
1296,3.4021717223254115
8970,3.401373496380719
743,3.401306747306477
2366,3.400535703789104
844,3.4003418478098784
7495,3.4000836697491734
4179,3.398588601025668
5777,3.3959759192033245
1477,3.395926155827262
1357,3.394279066540978
850,3.3940521998838946
2891,3.391913097554987
1119,3.391463111747395
1433,3.3912857402454724
1954,3.3912425117059186
1216,3.391040481220592
1381,3.3907365761019967
3636,3.388847648013722
1337,3.3887404376810246
714,3.3872503849593074
2417,3.3861871014941824
904,3.3844209503043783
617,3.3833012320778586
1750,3.383219500021501
182,3.382723682983355
1370,3.382486657662825
1392,3.3815899068659
1466,3.38100460767746
3472,3.3792349815368654
5543,3.3771692709489303
3346,3.377039586955851
1849,3.3749697945334693
1692,3.3740162394263526
3458,3.3739267815243115
6353,3.3733579976992174
939,3.3733500263907694
1522,3.3726459763266825
2352,3.3718934254212813
3871,3.371248650550842
2235,3.371166370131753
3166,3.3708845311945135
3398,3.370743907581676
2575,3.3705948894674127
1820,3.3702762135050515
2471,3.3700483257120304
1131,3.3693571610884234
1614,3.3692729722369803
196,3.368550235981291
2920,3.368257811936465
3874,3.367452031915838
1335,3.3668744965033097
972,3.3664885610342026
4853,3.36546870524233
3965,3.362699690732089
610,3.3601062311367556
513,3.359933347051794
888,3.3561153046109458
2572,3.3548716390674764
3174,3.351483644138683
2113,3.34982506795363
1187,3.349815174666318
1435,3.349738112362948
981,3.348890073191036
2420,3.3487498500130393
1371,3.3487436771392822
2433,3.344590191407637
6480,3.343892151659185
2764,3.341100177981637
10315,3.339876664768566
137,3.3394132767888633
1996,3.33895925283432
4451,3.3381462227214467
2885,3.3378760397434233
364,3.337693258578127
1358,3.3375733137130736
3923,3.33669425574216
3230,3.3366869178685277
2047,3.336538123000752
407,3.3350044333121995
1156,3.33491558378393
1513,3.3342755577780983
655,3.3334906323389575
4353,3.3328234900127756
320,3.3284885934808037
1054,3.3283262718807567
1198,3.3281718877228825
1348,3.32803326736797
1567,3.32766709652814
1603,3.3273651404814286
1048,3.3273573940450496
2175,3.326218331943859
1660,3.3258712660182606
2458,3.3248361305757004
1679,3.324166378649798
269,3.32355746735226
1191,3.3233544956554066
5876,3.3232810800725763
672,3.3201909371397713
1532,3.31941626180302
1550,3.3159801439805463
538,3.315424723652276
900,3.3149814761497756
3294,3.3098674286495555
3238,3.308900564367121
58,3.3084983115846462
4236,3.308380415764722
4868,3.3068049322475086
1330,3.304969315095381
530,3.304153022576462
2062,3.3033858906139026
4860,3.3030861356041648
1613,3.3022337284955112
503,3.302023910934275
1559,3.30043830817396
971,3.299439329450781
873,3.2979964651844718
2379,3.296823805028742
1998,3.2952119583433324
1332,3.295142248543826
3811,3.2940516569397666
935,3.2939061338251285
1612,3.293747554583983
3860,3.2920281594449823
2143,3.2908991098403932
4477,3.290043098276312
2751,3.2886351368644022
2414,3.2872049244967374
2168,3.2868550300598143
1429,3.28631798137318
2973,3.284926171736284
3010,3.2839579929005014
3293,3.2812049757350574
2153,3.2810678482055664
1662,3.2802022700959985
1924,3.279974552718076
2201,3.2768847433003514
3514,3.274405492435802
2687,3.269711633162065
976,3.267587187615308
3934,3.2650118508122183
1569,3.262265687639063
6539,3.2622597564350473
541,3.260642948475751
1818,3.2601770877838137
2230,3.25875844521956
4979,3.258689562299035
9207,3.257687618515708
4108,3.25697415525263
1962,3.255971064892682
3645,3.255877818844535
4728,3.255329058387063
2409,3.255155329270796
1979,3.254465472698212
588,3.2535048235546458
3507,3.253295625339855
5618,3.253086426041343
968,3.2516497752883216
687,3.25151915658604
7692,3.251084977930242
705,3.2507540822029113
4458,3.2484478614547037
106,3.2479092180728912
3164,3.2461896538734436
2341,3.24324834021655
1095,3.24250391071493
1163,3.241731922193007
3306,3.240178978443146
937,3.2401106685400007
649,3.239507360350002
2124,3.2394996518438512
1169,3.23870278542692
3336,3.2373402617194436
1534,3.2372509002685548
317,3.236387537555261
1762,3.2353978406299246
1508,3.233455360477621
3368,3.233188008178364
1082,3.2331322637471285
10175,3.2326434222134677
466,3.232006645744497
5711,3.231234529885379
2730,3.231064175475727
2665,3.2308160044930196
1665,3.2291240762580524
7324,3.226330798322504
4001,3.226032982089303
1307,3.2258892303163353
1037,3.225457110188224
2573,3.2239594242789527
2017,3.2238529302857137
380,3.2234918744726615
1447,3.222513992136175
3639,3.222391793944619
1036,3.222207960757342
7191,3.218479306047613
2742,3.218182036009702
8494,3.2172184391455216
2247,3.2143206466328014
6638,3.2098160440271553
1077,3.2097464669834483
4525,3.2073271800171246
1888,3.2066565882075917
1099,3.2042841282757846
1707,3.203673686764457
350,3.2011236362836577
928,3.199576199054718
2054,3.1970169327475806
750,3.1952175178311086
5811,3.1929746812040154
1801,3.19042178013108
13,3.186460497162559
1165,3.1855940401554106
1747,3.1848264542492952
1541,3.1834453658624127
9590,3.182205399599942
933,3.1816082645546304
1327,3.1814314901828764
1280,3.180997354334051
6580,3.179508824781938
385,3.1793491715734654
3023,3.176755790818821
787,3.1762842750007456
1832,3.1758209445259786
4300,3.1756300828673623
3309,3.174002595381303
3850,3.1737557898868216
6115,3.171956423466856
3727,3.171745712106878
2328,3.169631984017112
6528,3.169086883284829
2673,3.1687702439048073
1013,3.167948329313235
1181,3.1666029485789213
323,3.1659702440554445
1536,3.1646884349259463
2565,3.1600282430648803
2030,3.15701216079972
1523,3.156098810109225
7065,3.155484110658819
1102,3.1553259391676294
7448,3.154635110768405
1263,3.1516594978896055
2456,3.1507796504280785
2240,3.1506407835266805
2974,3.1500070268457585
2144,3.149930230053988
4441,3.148884836381132
3904,3.148546700585972
6833,3.1475723082369025
1890,3.147057392380454
6235,3.1468802452087403
3085,3.1465554128993642
4431,3.145639476992867
1667,3.1456016540527343
1710,3.1445353052832865
5430,3.1416353767568417
159,3.140007636763833
2183,3.1387303157286213
2079,3.1387090189890428
1731,3.1368818413127553
1315,3.1365035544742237
198,3.1364555474032056
1056,3.1359394788742065
799,3.1359306833960794
2313,3.133457752791318
4857,3.1333954941142688
1677,3.1333292159167203
582,3.1332820970903743
4103,3.131195803122087
2627,3.130527877807617
2306,3.1302410580895166
4690,3.1292967904697764
5134,3.128467184305191
1293,3.1280702742663298
1241,3.127027177810669
2312,3.1260146845470773
3674,3.123431141809984
1479,3.123012165589766
6741,3.1219294753941624
1144,3.120616020939567
2430,3.119464776732705
5753,3.112433513728055
4684,3.111068717999892
2356,3.1079190351746298
4393,3.1063220327550716
1164,3.105887848138809
2286,3.1058597710999574
762,3.1051056005738
310,3.1047356353564695
2829,3.103570899096402
2212,3.1032719525423915
1975,3.103182799165899
2491,3.1027994242581456
2969,3.099691538377242
6205,3.0996117971160193
3555,3.099358567324552
5719,3.0972370331937618
3653,3.0963021235032513
5070,3.095321987975727
4971,3.092323433269154
3303,3.091304646838795
1397,3.0905706698244266
2512,3.089687770063227
1728,3.089260802485726
783,3.0861706495285035
3490,3.085730791091919
384,3.085729857195507
2875,3.0852840065956117
83,3.084917044097727
1249,3.0843096180395646
2399,3.0841735926541416
5765,3.0837223318490117
1788,3.0835895985364914
5913,3.0834869869730688
2273,3.083038062940944
2619,3.082806408405304
902,3.0826657008041036
1194,3.080057725581256
4805,3.078256986357949
559,3.076694649999792
3518,3.075871875069358
3833,3.075485956668854
4029,3.07441853555766
1018,3.073852941122922
5529,3.072392668507316
2053,3.0713119214231317
5609,3.0709784973751413
1942,3.070471530610865
5145,3.0701414823532103
4242,3.069416157765822
2895,3.068979096412659
2184,3.068392043763941
338,3.065722297199748
3316,3.0650809786536475
1615,3.064271465214816
3275,3.063257676904852
5112,3.063170996579257
1071,3.063169459321282
4714,3.062173947420987
1717,3.060958869890733
3271,3.060145348852331
979,3.0600815374742854
1461,3.0600240328095176
340,3.058034162223339
895,3.0578879356384276
1742,3.0577064232392743
374,3.057064275714484
214,3.0560245645317163
2291,3.0560131246393376
693,3.0553535027937455
8663,3.052931698885831
1958,3.05289370580153
4293,3.052635704387318
7894,3.0522741881283846
944,3.051726818355647
3718,3.0479870666157116
1072,3.0476010940291665
3844,3.0469759128310465
4762,3.043292326818813
3113,3.043160693211989
1827,3.041744939847426
1093,3.039613583954898
2336,3.0365333156152206
871,3.0352844113653354
767,3.0351859279654243
3535,3.0340076384219254
431,3.0336378227580676
1626,3.0324938448992644
622,3.0324670125137674
737,3.0313065669753336
2055,3.030683083967729
2940,3.030175066536123
5710,3.0300646619363265
1483,3.028900368647142
2524,3.0283233523368835
4241,3.0275623657486657
3469,3.026766935261813
6977,3.0259014866568825
749,3.024268451603976
417,3.022880505160852
1587,3.022027378732508
1272,3.021654796600342
2019,3.0195849602872675
2541,3.0187480438839307
4671,3.0167102087627757
4509,3.0164166949012063
2609,3.014751784367995
2077,3.014730867472562
1035,3.01381395350803
1953,3.0136989636854694
1478,3.012542317130349
1701,3.0124222787943755
1333,3.012196024981412
345,3.011287476799705
795,3.0107932617718522
1908,3.0101283599029887
768,3.009460824728012
4645,3.008685985478488
1291,3.0084929097782482
774,3.0081613023172724
2460,3.0071257916363803
77,3.004854204167019
184,3.0037380053238434
7531,3.0030479474501175
792,3.0030116363005206
1283,3.002668650041927
631,3.0008063354275443
2028,2.9998487147417934
1177,2.999792778491974
3558,2.9994713111357254
2651,2.9985267140648584
4432,2.9957745053551412
2097,2.9953019792383366
2534,2.994716430794109
1153,2.9931485937400297
4829,2.9926764046603984
2788,2.992147198048505
1261,2.9917914106087253
242,2.9913474557074635
3591,2.9907805746251888
1661,2.990771781314503
1123,2.9905040871013293
5084,2.989928008209575
4427,2.9898253310810436
2607,2.98974600055001
1706,2.9883303013714877
5382,2.9876030033284966
2285,2.986447547782551
1771,2.9862024664878843
7081,2.9855903766371985
955,2.981036308949644
38,2.9808829228986395
5730,2.979928598620675
4075,2.979918760061264
1875,2.979033076763153
2637,2.9782518516887317
2274,2.976211595535278
5062,2.976148786328056
2854,2.974294874343005
2348,2.973650050163269
3796,2.973291509801691
2346,2.9713440786708487
8856,2.970233982259577
3202,2.9691434545950455
445,2.968224918029525
2938,2.9672600182619964
683,2.9672129739414563
1224,2.9668521100824528
745,2.9661404311656954
5873,2.966125124692917
2365,2.9640085480429907
816,2.963760720057921
4430,2.9629371697252447
7155,2.9607574652541766
3757,2.959746620871804
1884,2.959494499726729
2522,2.959485842964866
923,2.958365609158169
1238,2.9583089660514483
804,2.958177238702774
5499,2.956655764579773
1484,2.956318364631046
961,2.956058951535008
3858,2.9560222094709223
3214,2.9553321415727787
1270,2.954990815032612
2275,2.953052727200768
6379,2.952767833254554
1190,2.952179263938557
2514,2.9509612646969883
890,2.9495549925348974
929,2.9483833632685923
619,2.946296808936379
2883,2.945185893232172
2675,2.943273621255701
917,2.943256787820296
1785,2.943127285892313
1501,2.942828661745245
4641,2.942433816736395
1824,2.9416155034845524
2152,2.938926334814592
1277,2.9388304016806863
630,2.938526420837099
2601,2.9382276459173724
4442,2.9375596859238366
5875,2.934418366172097
238,2.9333300471305845
772,2.933315827358853
1103,2.933012616634369
9372,2.9316361270167612
3460,2.930539573322643
4171,2.9294707926836883
1085,2.9284285206686365
3222,2.9281696211207997
2841,2.9277977683327414
742,2.9271129391410136
3867,2.9263098174875433
4151,2.926220581748269
3030,2.925694944641807
2206,2.925368733839555
4580,2.925014790621671
842,2.9243079827590424
4663,2.9237665739926424
769,2.9236008030447094
1935,2.923099994659424
286,2.922370411184701
3731,2.9223688564517283
2225,2.92191351110285
2026,2.9212219270792876
1372,2.920834561911496
1116,2.9196610423651608
2817,2.917468443783847
7398,2.916835180195895
9625,2.9159532937136565
1316,2.914103784344413
3553,2.913803262060339
1764,2.913300865346735
869,2.9120139308951116
5474,2.9119456898082388
667,2.907908446951346
529,2.9068674709309232
8125,2.906791923262856
2443,2.9057639105753466
1044,2.9052113007415423
4434,2.904159460013563
7673,2.9038024512204257
1499,2.9031097888946533
4004,2.9029953252185474
5978,2.9019682624123315
932,2.901522155512463
5248,2.9009807066483932
1149,2.8985338259827005
4259,2.898164492574605
7883,2.89745521328666
4665,2.8957289641553707
3276,2.894981994412162
3724,2.894917030767961
1034,2.894719291275198
4302,2.8943923700939527
752,2.8943412734703586
2139,2.8938465996222065
5879,2.8938326247713784
934,2.893439433791421
3032,2.892817601290616
709,2.8912971447814595
3027,2.8910170901905405
1233,2.890642016584223
356,2.8898445879871195
9914,2.8896663015538997
260,2.8892670143734325
2135,2.8892605261369186
1098,2.8858617387034675
1987,2.8851783752441404
1944,2.8843500310724433
2172,2.884265563704751
876,2.883335317535834
5599,2.8831262599338183
1791,2.8824342879382048
1386,2.8821803916584363
415,2.8813631621274083
2724,2.8810000560500404
12,2.880567811023105
202,2.880544046244838
7880,2.8802163991061125
7208,2.8793698007410224
6462,2.8783450722694397
1586,2.8768176490610298
5238,2.8763562988151206
3359,2.875471591949463
2369,2.8746237570589237
3706,2.8741411523385483
1751,2.874121188033711
4749,2.873080896247517
4124,2.8730770522897893
5669,2.8717347383499146
4578,2.871465524218299
1610,2.8713834957642987
589,2.871139758825302
458,2.869283051924272
1282,2.8692376364361154
6283,2.869194375926798
2914,2.867151128162037
7892,2.8655534343285995
2754,2.8652070609006013
1101,2.8650316655635835
4154,2.8647893298755993
987,2.8643223388628525
1016,2.861831604350697
1449,2.861431366747076
450,2.860679195550355
1319,2.860398345643824
1320,2.859137324853377
6061,2.8591331872073087
1197,2.858242702484131
3186,2.8574474052949386
525,2.856206505948847
4661,2.8559985821897333
5539,2.853663251074878
